,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fnum4,param_fnum3,param_fnum2,param_fnum1,param_epochs,param_do,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
53,5.120373868942261,0.8399857969673556,0.14205455780029297,0.019439953021204076,64,32,16,32,25,0.25,50,"{'fnum4': 64, 'fnum3': 32, 'fnum2': 16, 'fnum1': 32, 'epochs': 25, 'do': 0.25, 'batch_size': 50}",-0.6614411145303543,-0.20708602890049743,-1.3926507301144786,-1.2373009045918784,-0.7448654196737133,-0.8486688395621844,0.4253020228392475,100,-0.6673991861811625,-0.18737600651525316,-1.4309861225096177,-1.1480422167937991,-0.8103349242440032,-0.848827691248767,0.42434752224675143
54,18.186963653564455,2.36487197738829,0.2097949504852295,0.03261753587238434,16,128,128,128,25,0.1,12,"{'fnum4': 16, 'fnum3': 128, 'fnum2': 128, 'fnum1': 128, 'epochs': 25, 'do': 0.1, 'batch_size': 12}",-0.1699339284783318,-0.1651789619293048,-0.2042540558488854,-0.31222821380056087,-0.206120668035565,-0.2115431656185296,0.05310552048104656,39,-0.1509742654698752,-0.14460069379120163,-0.12200729166403479,-0.29706812005860983,-0.177430144610343,-0.1784161031188129,0.061899537331627195
55,5.628681468963623,0.07386025817723617,0.17616233825683594,0.02087462737435147,16,16,16,64,25,0,12,"{'fnum4': 16, 'fnum3': 16, 'fnum2': 16, 'fnum1': 64, 'epochs': 25, 'do': 0, 'batch_size': 12}",-0.06744145978064764,-0.08852156040730415,-0.1215645445373667,-0.05964640572473599,-0.06042630499575562,-0.07952005508916202,0.023469946260139624,1,-0.05246428891500353,-0.06517701708102897,-0.06875757626802115,-0.024727283450432153,-0.03189323252607217,-0.048603879648111595,0.017578854938533346
56,9.134982252120972,2.060107953160406,0.1562446117401123,0.018033808559470742,16,128,32,64,25,0,50,"{'fnum4': 16, 'fnum3': 128, 'fnum2': 32, 'fnum1': 64, 'epochs': 25, 'do': 0, 'batch_size': 50}",-0.11438319208302021,-0.09272349253619387,-0.13270857879867798,-0.20074524113110134,-0.14103165610786125,-0.13631843213137093,0.03624288275926672,21,-0.08927435477574666,-0.06132456763966,-0.10960065294782836,-0.18873820318094578,-0.17009759009594008,-0.12380707372802417,0.04828510767171134
57,5.265485429763794,0.4389454502531083,0.14808063507080077,0.010974329423970702,128,16,64,32,25,0.25,50,"{'fnum4': 128, 'fnum3': 16, 'fnum2': 64, 'fnum1': 32, 'epochs': 25, 'do': 0.25, 'batch_size': 50}",-0.3375592516098187,-0.28898134671506426,-0.4430056389276083,-0.21454303558770715,-0.1542042239661857,-0.2876586993612768,0.09978024196742165,68,-0.3144398217399915,-0.320008345712702,-0.32572871793658187,-0.1780380532887333,-0.1814891610730004,-0.2639408199502018,0.06883171120372675
58,19.704457235336303,2.6871982038247304,0.2206131935119629,0.03349581001132956,32,64,128,128,25,0,25,"{'fnum4': 32, 'fnum3': 64, 'fnum2': 128, 'fnum1': 128, 'epochs': 25, 'do': 0, 'batch_size': 25}",-0.13371064554561268,-0.15262455849936515,-0.11113255476796777,-0.09099584729350231,-0.14529878374560054,-0.1267524779704097,0.022734400115345808,17,-0.12483729359359194,-0.11244374429202313,-0.05110464727917273,-0.064176657705596,-0.11206619818437868,-0.0929257082109525,0.029465812097878675
59,5.842403697967529,0.07602160736069428,0.13909306526184081,0.014799533307157315,128,16,128,16,25,0.1,50,"{'fnum4': 128, 'fnum3': 16, 'fnum2': 128, 'fnum1': 16, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",-0.16752513951553413,-0.318104686391302,-0.3358842361153978,-0.29687706822956794,-0.18005134068526232,-0.2596884941874128,0.071326562795562,61,-0.22136566692164963,-0.347675392205839,-0.2981965124365184,-0.29796784369524937,-0.20986605123395008,-0.2750142932986413,0.05189679105807101
60,8.656617498397827,1.8496192422076478,0.16246824264526366,0.020132717816678615,128,128,128,16,25,0.25,25,"{'fnum4': 128, 'fnum3': 128, 'fnum2': 128, 'fnum1': 16, 'epochs': 25, 'do': 0.25, 'batch_size': 25}",-0.5312942258691116,-0.42908881027977197,-0.3313373780966579,-0.27194542955784573,-0.533598564403914,-0.41945288164146016,0.10502701050475659,87,-0.5910096237927804,-0.48503313395819636,-0.3344584641083107,-0.27085285656379926,-0.6187717731767918,-0.4600251703199757,0.13750343356890507
61,5.424067211151123,0.7016808681263019,0.15196938514709474,0.024996694079678805,128,16,32,32,25,0.25,50,"{'fnum4': 128, 'fnum3': 16, 'fnum2': 32, 'fnum1': 32, 'epochs': 25, 'do': 0.25, 'batch_size': 50}",-0.49109091483927375,-1.9865810980528464,-0.4266422649740656,-0.28703889165605817,-0.599609104843883,-0.7581924548732254,0.6224695621220543,97,-0.505536111866757,-1.9400373492922103,-0.32190103447024443,-0.2612454893269064,-0.6465569275024132,-0.7350553824917062,0.6176868045519492
62,8.72322359085083,1.7606780099200547,0.16634573936462402,0.019589707818481294,16,128,32,64,25,0.1,12,"{'fnum4': 16, 'fnum3': 128, 'fnum2': 32, 'fnum1': 64, 'epochs': 25, 'do': 0.1, 'batch_size': 12}",-0.1078724859209804,-0.20873245075667574,-0.1273311134669688,-0.12552036873318934,-0.12492376565933225,-0.13887603690742928,0.03562994171270423,24,-0.077326519558311,-0.2026602805692912,-0.09186638239085738,-0.08749114555262386,-0.08913528529112728,-0.10969592267244213,0.04674149022069781
63,13.199277353286742,4.19354873482157,0.17916479110717773,0.016286465232168795,64,128,16,128,25,0.25,50,"{'fnum4': 64, 'fnum3': 128, 'fnum2': 16, 'fnum1': 128, 'epochs': 25, 'do': 0.25, 'batch_size': 50}",-0.23913106901563091,-0.17874844427748673,-0.23138868326232542,-0.7554626184108453,-0.20332729661619509,-0.3216116223164967,0.21797751102452242,74,-0.27879391992504976,-0.18339579498871064,-0.23524133808169015,-0.6758320616308228,-0.24479193141063052,-0.3236110092073808,0.17874573749323253
64,5.065823316574097,0.043337984478059026,0.1780601978302002,0.02690437528514751,32,16,128,16,25,0,12,"{'fnum4': 32, 'fnum3': 16, 'fnum2': 128, 'fnum1': 16, 'epochs': 25, 'do': 0, 'batch_size': 12}",-0.06453368311578575,-0.09176794455681013,-0.12348369540590223,-0.1261343881681368,-0.0773466367484171,-0.09665326959901041,0.024565375672742813,6,-0.035695757429837154,-0.04407649143272407,-0.04539643173222934,-0.07836059904395246,-0.03912504815468283,-0.04853086555868517,0.015314623898647935
65,8.822224426269532,1.6419256529699418,0.16505093574523927,0.02090375475107468,32,128,64,64,25,0,25,"{'fnum4': 32, 'fnum3': 128, 'fnum2': 64, 'fnum1': 64, 'epochs': 25, 'do': 0, 'batch_size': 25}",-0.09160237696779754,-0.13340477111922716,-0.1571830981447325,-0.08102287420785272,-0.1800787813800238,-0.12865838036392674,0.03774263961296867,19,-0.08819557934096364,-0.10542422224368367,-0.10648061175915327,-0.0816043620001831,-0.2026227087250133,-0.11686549681379939,0.043950790191793085
66,4.750331211090088,0.9028166936058235,0.1369490623474121,0.010584833476121946,16,64,32,16,25,0.25,25,"{'fnum4': 16, 'fnum3': 64, 'fnum2': 32, 'fnum1': 16, 'epochs': 25, 'do': 0.25, 'batch_size': 25}",-0.6062738412483171,-0.20042367567231645,-0.555004506864589,-0.13687493886266436,-2.32354073245804,-0.7644235390211854,0.8014520786951559,98,-0.6114385912940713,-0.1985970018310593,-0.5794561552923995,-0.12548038022858754,-2.4584644261118656,-0.7946873109515966,0.8545432002314067
67,4.97058515548706,0.6087813198749006,0.1376291275024414,0.005983918398939131,32,16,64,32,25,0,50,"{'fnum4': 32, 'fnum3': 16, 'fnum2': 64, 'fnum1': 32, 'epochs': 25, 'do': 0, 'batch_size': 50}",-0.08975871512384126,-0.1100112465423939,-0.13018300556517262,-0.11515858903591768,-0.13655958931038392,-0.11633422911554188,0.016422387075593944,13,-0.0933503221801091,-0.08482704511581558,-0.10110355628517284,-0.09232316743501852,-0.14953706782166062,-0.10422823176755533,0.023234111726933453
68,9.548886442184449,1.0167938991370649,0.24928812980651854,0.13231372153189924,128,32,128,64,25,0,50,"{'fnum4': 128, 'fnum3': 32, 'fnum2': 128, 'fnum1': 64, 'epochs': 25, 'do': 0, 'batch_size': 50}",-0.14821306521242317,-0.15272622073948122,-0.20351939814173298,-0.18951679016604567,-0.11116554513896183,-0.161028203879729,0.03266966965925952,30,-0.18103890085665436,-0.1352118519780899,-0.13988802924236182,-0.16421975274106643,-0.08966755376427205,-0.1420052177164889,0.03100637792103692
69,17.3760525226593,4.552503525838381,0.17613663673400878,0.017937963548838903,16,128,32,128,25,0.1,12,"{'fnum4': 16, 'fnum3': 128, 'fnum2': 32, 'fnum1': 128, 'epochs': 25, 'do': 0.1, 'batch_size': 12}",-0.12189310097591186,-0.08393940173444295,-0.2329772013735462,-0.14878365563881862,-0.26679067935520434,-0.1708768078155848,0.0685588114231139,32,-0.09480019233217744,-0.05766567402878107,-0.19070591429546796,-0.0973442986736566,-0.25960128901695656,-0.14002347366940793,0.07418494190329523
