,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fnum4,param_fnum3,param_fnum2,param_fnum1,param_epochs,param_do,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
36,10.009809541702271,0.7013027228325355,0.15967864990234376,0.019145044723663126,16,128,128,64,25,0,25,"{'fnum4': 16, 'fnum3': 128, 'fnum2': 128, 'fnum1': 64, 'epochs': 25, 'do': 0, 'batch_size': 25}",0.95,1.0,0.95,0.9,0.9,0.9400000000000001,0.037416573867739396,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
37,10.077090883255005,1.7509558373664087,0.21493902206420898,0.13334591255883577,16,32,16,64,25,0.1,12,"{'fnum4': 16, 'fnum3': 32, 'fnum2': 16, 'fnum1': 64, 'epochs': 25, 'do': 0.1, 'batch_size': 12}",0.95,0.95,0.95,0.9,0.85,0.9199999999999999,0.03999999999999998,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
38,5.419802188873291,0.6925873082899864,0.16653547286987305,0.027457354598407188,128,16,16,32,25,0,12,"{'fnum4': 128, 'fnum3': 16, 'fnum2': 16, 'fnum1': 32, 'epochs': 25, 'do': 0, 'batch_size': 12}",1.0,0.95,0.9,0.85,0.9,0.9200000000000002,0.05099019513592784,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
39,5.008334827423096,1.0764356031521443,0.1634096622467041,0.028875052339720222,16,128,16,16,25,0,12,"{'fnum4': 16, 'fnum3': 128, 'fnum2': 16, 'fnum1': 16, 'epochs': 25, 'do': 0, 'batch_size': 12}",1.0,0.95,0.9,0.85,0.9,0.9200000000000002,0.05099019513592784,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
40,5.537513399124146,0.38621064021505136,0.14988117218017577,0.02308996579906094,32,128,32,32,25,0.1,25,"{'fnum4': 32, 'fnum3': 128, 'fnum2': 32, 'fnum1': 32, 'epochs': 25, 'do': 0.1, 'batch_size': 25}",0.95,0.85,0.9,0.85,0.9,0.89,0.03741657386773942,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
41,10.487056350708007,0.5970404241424975,0.16881904602050782,0.024185940104438246,16,16,32,128,25,0,12,"{'fnum4': 16, 'fnum3': 16, 'fnum2': 32, 'fnum1': 128, 'epochs': 25, 'do': 0, 'batch_size': 12}",0.95,0.95,0.85,0.85,0.9,0.9,0.04472135954999579,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
42,8.738268518447876,0.04391725817099688,0.1641716480255127,0.01383757900235768,16,64,128,64,25,0,50,"{'fnum4': 16, 'fnum3': 64, 'fnum2': 128, 'fnum1': 64, 'epochs': 25, 'do': 0, 'batch_size': 50}",0.95,0.9,0.95,0.85,0.9,0.9099999999999999,0.037416573867739396,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
43,5.343093347549439,0.6146416618207857,0.13748536109924317,0.011877770601916159,128,32,32,32,25,0.25,25,"{'fnum4': 128, 'fnum3': 32, 'fnum2': 32, 'fnum1': 32, 'epochs': 25, 'do': 0.25, 'batch_size': 25}",0.9,1.0,0.9,0.85,0.85,0.9,0.05477225575051661,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
44,5.75637526512146,0.012074766730333022,0.15385746955871582,0.05072074017532577,32,128,16,32,25,0,25,"{'fnum4': 32, 'fnum3': 128, 'fnum2': 16, 'fnum1': 32, 'epochs': 25, 'do': 0, 'batch_size': 25}",1.0,0.85,0.9,0.85,0.85,0.89,0.058309518948453015,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
45,5.548153686523437,0.3145836091472752,0.14361896514892578,0.005925177274148496,64,32,64,32,25,0.25,25,"{'fnum4': 64, 'fnum3': 32, 'fnum2': 64, 'fnum1': 32, 'epochs': 25, 'do': 0.25, 'batch_size': 25}",0.9,0.9,0.95,0.85,0.85,0.89,0.03741657386773941,44,1.0,1.0,1.0,0.9875,1.0,0.9974999999999999,0.004999999999999982
